restaurant_id,restaurant_name,zip_or_postal_code,KEEP,PROMOTE,REMOVE,REFRESH_RECIPE,REPOSITION,ADD_NEW_ITEM,SEASONAL_SPECIAL,EXPAND_CATEGORY,PRICE_OPTIMIZATION
1443843,Subway,38105,Pizza Sub | 5 Meat Italian | B.m.t.(r) | Spicy Italian | Steak Philly,Grilled Chicken | Sweet Onion Chicken Teriyaki(r) | Grilled Chicken & Avocado | Peppercorn Ranch Chicken | Baja Chicken,Celsius(r) Sparkling Orange,Celsius(r) Sparkling Orange | Gogo Squeez(r) Apple Apple | 1% Low Fat Milk | Gatorade(r) Fruit Punch | Gatorade(r) Cool Blue,Spicy Nacho Chicken,Korean BBQ taco or bowl,Spicy Nacho Chicken | Grilled Chicken | Peppercorn Ranch Chicken | Grilled Chicken & Avocado | Baja Chicken,Expand Wings/Chicken | Expand Pizza/Flatbreads | Expand Burgers/Sandwiches,Honest Kids(r) Super Fruit Punch | Lays(r) Baked Original | Peppercorn Ranch Chicken | Baja Chicken | 1% Low Fat Milk
1443876,Subway,38134,Pizza Sub | 5 Meat Italian | Steak Philly | B.m.t.(r) | Spicy Italian,Grilled Chicken,"Celsius(r) Sparkling Orange | Gogo Squeez(r) Apple Apple | Gatorade(r) Zero Sugar, Orange | Ruffles(r) Baked Cheddar & Sour Cream | Pepsi(r)",Peppercorn Ranch Chicken | Baja Chicken | Grilled Chicken & Avocado | Sweet Onion Chicken Teriyaki(r) | Grilled Chicken,Italian Trio | Spicy Nacho Chicken,Korean BBQ taco or bowl,Grilled Chicken | Grilled Chicken & Avocado | Sweet Onion Chicken Teriyaki(r),Expand Pizza/Flatbreads,1% Low Fat Milk | Lays(r) Baked Original | Chocolate Milk | Oatmeal Raisin Cookie | Double Chocolate Cookie
1445395,Eat at Eric's Grill,38117,Chicken Philly Cheesesteak | Philly Cheesesteak | Veggie Burger | Chef Salad,Cbr Grilled Chicken,Potato Chips | Fries | Loaded Bbq Fries | Loaded Fries | Cheesey Fries,Classic Patty Melt | Grandfather's Grilled Cheese | Smoked Sausage Hoagie | Cbr Grilled Chicken | Grilled Chicken Salad,Cheeseburger Hoagie,Korean BBQ taco or bowl | Limited-time specialty pizza,Cbr Grilled Chicken | Grilled Chicken Salad | Veggie Burger | Chicken Philly Cheesesteak | Chef Salad,Expand Salads,Potato Chips
1446120,Krispy Krunch Chicken,38122,Honey Butter Fried Shrimp,Cajun Tenders,Red Beans & Rice | Corn Dogs | Honey Butter Biscuits | Mashed Potatoes & Gravy,Fries | Boudin Bites | Dark Chicken | Chicken Cracklings | Crispitos,Cajun Tenders,Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,Cajun Tenders | Honey Butter Fried Shrimp,Expand Seafood,Crispitos | Jambalaya | Chicken Cracklings | Boneless Wings
1446372,Walgreens Alcohol,38116,"Twisted Tea Hard Iced Tea, Original (12 X 12 Fl Oz) | Coors Light American Light Lager Beer (12 X 12 Fl Oz) | Pabst Blue Ribbon American Style Lager Beer (12 X 12 Fl Oz) | Corona Extra Mexican Lager Beer (12 X 12 Fl Oz) | Bud Light American Lager Beer (12 X 12 Fl Oz)","Twisted Tea Hard Iced Tea, Original (12 X 12 Fl Oz)","White Claw Hard Seltzer Variety Pack No. 2 Watermelon, Tangerine, Mango, Lemon -oz X 12 Pack | Truly Hard Seltzer Variety Pack, Cherry-wild Berry-blueberry-strawberry Lime (12 X 12 Fl Oz)","Angry Orchard Gluten Free Hard Cider, Crisp Apple (6 X 12 Fl Oz) | Corona Extra Mexican Lager Beers (18 X 12 Fl Oz) | Yuengling Traditional Lager Beers (12 X 12 Fl Oz) | Budweiser American Style Lager Beer (25 Fl Oz) | Corona Extra Mexican Lager Beer (24 Fl Oz)",Budweiser American Style Lager Beer (25 Fl Oz),Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,"Twisted Tea Hard Iced Tea, Original (12 X 12 Fl Oz)",Expand Beverages,"White Claw Hard Seltzer Variety Pack No. 2 Watermelon, Tangerine, Mango, Lemon -oz X 12 Pack | Modelo Especial Cerveza Mexican Lager Imported Beer (18 X 12 Fl Oz) | Miller Lite American Pilsner Light Lager Beer (24 X 12 Fl Oz) | Coors Light American Style Light Lager Beer (24 X 12 Fl Oz) | Corona Extra Mini Lager Beer (24 X 7 Fl Oz)"
1448369,Subway,38127,Pizza Sub | Steak Philly | Personal Cheese Pizza | 5 Meat Italian | B.m.t.(r),Spicy Nacho Chicken | Grilled Chicken | Sweet Onion Chicken Teriyaki(r) | Grilled Chicken & Avocado | Peppercorn Ranch Chicken,Celsius(r) Sparkling Orange,"Celsius(r) Sparkling Orange | Gogo Squeez(r) Apple Apple | Gatorade(r) Zero Sugar, Orange | Pepsi(r) | Gatorade(r) Fruit Punch",Spicy Nacho Chicken,Korean BBQ taco or bowl,Spicy Nacho Chicken | Grilled Chicken | Peppercorn Ranch Chicken | Grilled Chicken & Avocado | Baja Chicken,Expand Wings/Chicken | Expand Pizza/Flatbreads | Expand Burgers/Sandwiches,Lays(r) Baked Original | 1% Low Fat Milk
1448545,Taco Bell,38053,Veggie Meal For 2 | Mexican Pizza Combo | Cheesy Gordita Crunch | Doritos(r) Cheesy Gordita Crunch - Nacho Cheese | Cantina Chicken Burrito Combo,Mini Taco Salad | Cheese Quesadilla | Avocado Ranch Chicken Stacker | Cantina Chicken Crispy Taco | Black Bean Grilled Cheese Burrito - Black Beans,Black Beans And Rice,G2 Gatorade(r) Fruit Punch | Mug(r) Root Beer | Mango Peach Agua Refresca - Medium | Black Beans And Rice | Black Beans,Mini Taco Salad,Healthy lunch salad,Mini Taco Salad | Cheese Quesadilla | Avocado Ranch Chicken Stacker | Cantina Chicken Crispy Taco | Steak Quesadilla,Expand Tacos/Burritos | Expand Pizza/Flatbreads | Expand Wings/Chicken,Supreme Variety Taco Party Pack | Supreme Soft Taco Party Pack | Supreme Taco Party Pack | Variety Taco Party Pack | Meal For 4
1448934,Evergreen Grill,38112,Grilled Chicken Plate | Turkey Cobb Salad | Bbq Chicken Sandwich | Grilled Chicken Sandwich | Caesar Salad,Chicken Salad Croissant,Chips N' Dip,Chips N' Dip,Party Wings,Healthy lunch salad,Party Wings | Fish Sammich | Evergreen Blt | Chicken Salad Croissant,Expand Salads | Expand Wings/Chicken | Expand Burgers/Sandwiches,Evergreen Blt | Bbq Chicken Sandwich | Turkey Croissant | Chicken Philly | Black And Blue Burger
1449112,Pardon My Cheesesteak,38115,Brownie,Buffalo Tender Loaded Fries,Starry | Pepsi | Pepsi Zero | Mountain Dew | Fries,Loaded Cheesesteak Fries | 5 Tenders & Fries | 3 Tenders & Fries | Big Cat Combo | The Max Special,Buffalo Tender Loaded Fries,Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,Buffalo Tender Loaded Fries,Expand Wings/Chicken,The Max Special | The Big One | Big Cat Combo
1479371,Domino's,38654,"Chicken Alfredo Pasta | Parmesan Stuffed Crust Medium 2-topping 12"" Pizza | Custom Medium 2-topping 12"" Pizza | The People's Pizza - Deluxe | 5-cheese Mac & Cheese",Buffalo Chicken Sandwich,Fanta(r) Orange | Dr. Pepper(r) | Sprite(r) | Cinnamon Bread Bites | Garlic Bread Bites,Loaded Chicken - Crispy Bacon & Tomato | Garlic Parmesan Wings | Loaded Chicken - Sweet Bbq Bacon | Honey Bbq Wings | Sweet Mango Habanero Wings,Spicy Chicken Bacon Ranch,Korean BBQ taco or bowl,Spicy Chicken Bacon Ranch | Buffalo Chicken Sandwich | Memphis Bbq Chicken,Expand Pizza/Flatbreads,Half & Half Pizza
1479941,Krispy Krunchy Chicken,38128,Krispy Chicken + Tenders Family Meal | Krispy Chicken Family Meal | Jumbo Tenders Family Meal | Chicken Nuggets + Biscuit | Chicken Nuggets Krunch Box,Signature Chicken | Jumbo Tenders | Krispy Chicken + Biscuit | Honey Butter Shrimp | Potato Wedges,Gatorade Orange(r),Mac-n-cheese | Gatorade Orange(r) | Aquafina(r) | Red Beans & Rice | Mashed Potatoes & Gravy,Signature Chicken,Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,Signature Chicken | Krispy Chicken + Biscuit | Jumbo Tenders | Honey Butter Shrimp | Potato Wedges,Expand Wings/Chicken | Expand Burgers/Sandwiches,Krispy Chicken + Tenders Family Meal | Krispy Chicken Family Meal | Jumbo Tenders Family Meal
1480586,Court Square Cafe,38019,Grilled Cheese Sandwich | Grilled Ham And Cheese Sandwich | Fried Catfish Sub | Philly Cheese Steak Sub | Hamburger With Fries (1/2 Lb),Mesquite Grilled Chicken Sub | Mesquite Chicken Salad | Chicken Tender Salad,Onion Rings,Onion Rings | Dr. Pepper | Coke | Diet Coke | Cheeseburger (1/2 Lb),Mesquite Grilled Chicken Sub,Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,Chicken Tender Salad,Expand Wings/Chicken,Grilled Cheese Sandwich
1480831,Main Street Thai,38138,Fusion Thai Medley (1 Choice Proteins) | Fusion Thai Medley (2 Choice Proteins) | Fusion Thai Medley (3 Choice Proteins) | Kitchen Classic (2 Choice Protein) | Kitchen Classic (1 Choice Protein),Thai Basil (2 Choice Protein) | Thai Basil (3 Choice Protein) | Thai Basil (1 Choice Protein),Springtime Rolls | White Rice,Soda | Thai Iced Tea | Sweet Tea | Crispy Tofu Bliss | Royal P,Thai Basil (2 Choice Protein),Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,Thai Basil (2 Choice Protein) | Thai Basil (3 Choice Protein) | Thai Basil (1 Choice Protein) | Fusion Thai Medley (1 Choice Proteins) | Fusion Thai Medley (2 Choice Proteins),Expand Pasta/Noodles,Kitchen Classic (2 Choice Protein) | Kitchen Classic (1 Choice Protein) | Kitchen Classic (3 Choice Protein)
1483197,Habeesha Ethiopian Restaurant,38134,Veggie Combo | Spaghetti | Habesha Salad | Doro Wot,Veggie Combo,Bottle Water | Mineral Water | Bozena Shiro | Shiro Wot | Alecha Wot,Red Spicy Ribs | Kitfo Sandwich | Rice | Fish Kitfo | Ze Kitfo No 2,Habesha Salad,Korean BBQ taco or bowl | Limited-time specialty pizza,Red Spicy Ribs,Expand Salads,Bottle Water | Mineral Water
1483372,Sakura Garden Japanese Restaurant,38004,Las Vegas Roll | Atoka Roll | Special Boston Roll | Dynamite Tuna | Honolulu Roll,(d) Chicken Teriyaki | (d) Hibachi Chicken | Crunchy Roll | Baby Octopus Salad | Spicy Crabmeat Salad,Sierra Mist,Tuna,Side Fried Rice | Sierra Mist | Crush Orange | Pepsi | Diet Pepsi,Korean BBQ taco or bowl | Limited-time specialty pizza,Spicy Roll Combo | Crunchy Roll | Spicy Crabmeat Salad | (d) Chicken Teriyaki | Clear Soup,Expand Salads | Expand Wings/Chicken | Expand Dumplings/Buns,(d) Hibachi Filet Mignon | Combo Fried Rice | (d) Hibachi Seafood Lover | (d)filet Mignon/lobster | Sushi & Sashimi For One
1483431,Walgreens Alcohol,38135,"Twisted Tea Hard Iced Tea, Original (12 X 12 Fl Oz) | Coors Light American Light Lager Beer (12 X 12 Fl Oz) | Heineken Original Premium Pale Lager Beer (12 X 12 Fl Oz) | Coors Light American Style Lager Beer (18 X 12 Fl Oz) | Corona Extra Mexican Lager Beer (12 X 12 Fl Oz)","Twisted Tea Hard Iced Tea, Original (12 X 12 Fl Oz)",Barefoot Wine Sauvignon Blanc Crisp & Lively White Wine (750 Ml),"Angry Orchard Gluten Free Hard Cider, Crisp Apple (6 X 12 Fl Oz)",Corona Extra Mexican Lager Import Beer (6 X 12 Fl Oz),Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,"Twisted Tea Hard Iced Tea, Original (12 X 12 Fl Oz)",Expand Beverages,Modelo Especial Cerveza Mexican Lager Imported Beer (18 X 12 Fl Oz) | Michelob Ultra Superior Light Beer (18 X 12 Fl Oz) | Coors Light American Style Lager Beer (18 X 12 Fl Oz) | Coors Light Pale Lager Beer (18 X 12 Fl Oz) | Miller Lite American Pilsner Light Lager Beer -fl Oz X 18 Pack
1484651,Starbucks,38128,"Jalapeno Chicken Pocket | Organic Valley Stringles(r) Mozzarella String Cheese | Evolution Fresh(r) Organic Super Fruit Greens | Spinach, Feta & Egg White Wrap | Sugar-free Caramel Protein Matcha","Spicy Falafel Pocket | Double-smoked Bacon, Cheddar & Egg Sandwich | Impossible Breakfast Sandwich | Crispy Grilled Cheese On Sourdough | Ham & Swiss On Baguette",Mango Dragonfruit Refresher,Cheese Danish | Mango Dragonfruit Refresher | Spindrift(r) Lemon Sparkling Water | Strawberry Acai Refresher | Petite Vanilla Bean Scone,Cortado | Gingerbread Latte | Peppermint Mocha | Brown Sugar Oatmilk Cortado | Iced Gingerbread Latte,Korean BBQ taco or bowl | Signature chicken special,"Spicy Falafel Pocket | Double-smoked Bacon, Cheddar & Egg Sandwich | Impossible Breakfast Sandwich | Vanilla Protein Latte | Sugar-free Caramel Protein Latte",Expand Pizza/Flatbreads | Expand Burgers/Sandwiches,Coffee Traveler - Decaf Pike Place(r) Roast | Coffee Traveler - Pike Place(r) Roast | Organic Valley Stringles(r) Mozzarella String Cheese | Spicy Falafel Pocket
1491095,Solo Italiana!,38018,Make Sausage Sense | I'm Not Alfredo (fettuccine) | Vodka-move On (penne) | Meat On The Sheets | Personal Penne,"Buffalo Blaze Pizza (15"") | Buffalo Blaze Pizza (12"") | Buffalo Blaze Pizza (18"") | Chunky Fettuccine Alfredo | Riche Carbonara",Garlic Bread | Cannoli,Melty Way Fries | Frenzy Fries | Fried Zeppole | Tiramisu | Wings,"Buffalo Blaze Pizza (15"")",Healthy lunch salad | Korean BBQ taco or bowl,"Buffalo Blaze Pizza (15"") | Buffalo Blaze Pizza (12"") | Buffalo Blaze Pizza (18"") | Chunky Fettuccine Alfredo",Expand Pizza/Flatbreads,"Buffalo Blaze Pizza (18"") | Buffalo Blaze Pizza (15"") | Bring Home The Bacon Pizza (18"") | Steady Veggie Pizza (18"") | Mega Meat Pizza (18"")"
1491222,Domino's,38637,"Chicken Alfredo Pasta | The People's Pizza - Deluxe | Parmesan Stuffed Crust Medium 2-topping 12"" Pizza | Hot Buffalo Wings | Custom Medium 2-topping 12"" Pizza",Spicy Chicken Bacon Ranch | Memphis Bbq Chicken | Chicken Caesar | Buffalo Chicken Sandwich | Chicken Habanero Sandwich,Ranch Dipping Cup,Ranch Dipping Cup | Marinara Dipping Cup | Garlic Dipping Cup | Icing Dipping Cup | Honey Bbq Dipping Cup,Spicy Chicken Bacon Ranch,Korean BBQ taco or bowl,Spicy Chicken Bacon Ranch | Buffalo Chicken Sandwich | Memphis Bbq Chicken | Chicken Caesar,Expand Pizza/Flatbreads | Expand Wings/Chicken | Expand Burgers/Sandwiches,Ranch Dipping Cup
