state,county,zcta,zcta_geoid,county_geoid
42,089,18301,86000US18301,05000US42089
42,089,18335,86000US18335,05000US42089
42,089,18332,86000US18332,05000US42089
42,089,18302,86000US18302,05000US42089
42,089,18326,86000US18326,05000US42089
42,089,18342,86000US18342,05000US42089
42,089,18327,86000US18327,05000US42089
42,089,18330,86000US18330,05000US42089
42,089,18360,86000US18360,05000US42089
42,089,18352,86000US18352,05000US42089
42,089,18321,86000US18321,05000US42089
42,089,18372,86000US18372,05000US42089
42,089,18334,86000US18334,05000US42089
42,089,18610,86000US18610,05000US42089
42,089,18355,86000US18355,05000US42089
42,089,18370,86000US18370,05000US42089
42,089,18349,86000US18349,05000US42089
42,089,18344,86000US18344,05000US42089
42,089,18350,86000US18350,05000US42089
42,089,18347,86000US18347,05000US42089
42,089,18346,86000US18346,05000US42089
42,089,18466,86000US18466,05000US42089
42,089,18058,86000US18058,05000US42089
42,089,18353,86000US18353,05000US42089
42,089,18333,86000US18333,05000US42089
42,089,18331,86000US18331,05000US42089
42,089,18322,86000US18322,05000US42089
42,089,18354,86000US18354,05000US42089
05,101,72856,86000US72856,05000US05101
05,101,72628,86000US72628,05000US05101
05,101,72655,86000US72655,05000US05101
05,101,72683,86000US72683,05000US05101
05,101,72666,86000US72666,05000US05101
05,101,72670,86000US72670,05000US05101
05,101,72641,86000US72641,05000US05101
05,101,72640,86000US72640,05000US05101
05,101,72685,86000US72685,05000US05101
05,101,72624,86000US72624,05000US05101
05,101,72648,86000US72648,05000US05101
38,019,58355,86000US58355,05000US38019
38,019,58260,86000US58260,05000US38019
38,019,58311,86000US58311,05000US38019
38,019,58269,86000US58269,05000US38019
38,019,58352,86000US58352,05000US38019
38,019,58249,86000US58249,05000US38019
38,019,58323,86000US58323,05000US38019
38,019,58281,86000US58281,05000US38019
38,019,58239,86000US58239,05000US38019
38,019,58372,86000US58372,05000US38019
40,103,73757,86000US73757,05000US40103
40,103,73077,86000US73077,05000US40103
40,103,74651,86000US74651,05000US40103
40,103,74630,86000US74630,05000US40103
40,103,74644,86000US74644,05000US40103
20,063,67736,86000US67736,05000US20063
20,063,67752,86000US67752,05000US20063
20,063,67738,86000US67738,05000US20063
20,063,67751,86000US67751,05000US20063
20,063,67737,86000US67737,05000US20063
22,077,70756,86000US70756,05000US22077
22,077,70762,86000US70762,05000US22077
22,077,70752,86000US70752,05000US22077
22,077,70755,86000US70755,05000US22077
22,077,70773,86000US70773,05000US22077
22,077,70732,86000US70732,05000US22077
22,077,70736,86000US70736,05000US22077
22,077,70749,86000US70749,05000US22077
22,077,70783,86000US70783,05000US22077
22,077,70759,86000US70759,05000US22077
22,077,70760,86000US70760,05000US22077
22,077,70715,86000US70715,05000US22077
22,077,70747,86000US70747,05000US22077
22,077,70753,86000US70753,05000US22077
31,067,68309,86000US68309,05000US31067
31,067,68415,86000US68415,05000US31067
31,067,68466,86000US68466,05000US31067
31,067,68381,86000US68381,05000US31067
31,067,68318,86000US68318,05000US31067
31,067,68458,86000US68458,05000US31067
31,067,68310,86000US68310,05000US31067
31,067,68357,86000US68357,05000US31067
31,067,68422,86000US68422,05000US31067
31,067,68301,86000US68301,05000US31067
31,067,68331,86000US68331,05000US31067
31,067,68328,86000US68328,05000US31067
01,115,35135,86000US35135,05000US01115
01,115,35125,86000US35125,05000US01115
01,115,35120,86000US35120,05000US01115
01,115,35112,86000US35112,05000US01115
01,115,35131,86000US35131,05000US01115
01,115,35146,86000US35146,05000US01115
01,115,35953,86000US35953,05000US01115
01,115,35987,86000US35987,05000US01115
01,115,35054,86000US35054,05000US01115
01,115,35128,86000US35128,05000US01115
01,115,35052,86000US35052,05000US01115
01,115,35004,86000US35004,05000US01115
28,123,39359,86000US39359,05000US28123
28,123,39092,86000US39092,05000US28123
28,123,39117,86000US39117,05000US28123
28,123,39074,86000US39074,05000US28123
13,095,31705,86000US31705,05000US13095
13,095,31721,86000US31721,05000US13095
13,095,31701,86000US31701,05000US13095
13,095,31707,86000US31707,05000US13095
18,061,47166,86000US47166,05000US18061
18,061,47115,86000US47115,05000US18061
18,061,47114,86000US47114,05000US18061
18,061,47161,86000US47161,05000US18061
18,061,47164,86000US47164,05000US18061
18,061,47135,86000US47135,05000US18061
18,061,47117,86000US47117,05000US18061
18,061,47160,86000US47160,05000US18061
18,061,47136,86000US47136,05000US18061
18,061,47142,86000US47142,05000US18061
18,061,47110,86000US47110,05000US18061
18,061,47112,86000US47112,05000US18061
16,017,83809,86000US83809,05000US16017
16,017,83813,86000US83813,05000US16017
16,017,83860,86000US83860,05000US16017
16,017,83841,86000US83841,05000US16017
16,017,83825,86000US83825,05000US16017
16,017,83836,86000US83836,05000US16017
16,017,83852,86000US83852,05000US16017
16,017,83840,86000US83840,05000US16017
16,017,83856,86000US83856,05000US16017
16,017,83864,86000US83864,05000US16017
16,017,83821,86000US83821,05000US16017
16,017,83848,86000US83848,05000US16017
16,017,83804,86000US83804,05000US16017
16,017,83822,86000US83822,05000US16017
16,017,83869,86000US83869,05000US16017
16,017,83803,86000US83803,05000US16017
13,047,30755,86000US30755,05000US13047
13,047,30736,86000US30736,05000US13047
13,047,30742,86000US30742,05000US13047
13,047,30726,86000US30726,05000US13047
22,059,71342,86000US71342,05000US22059
22,059,71371,86000US71371,05000US22059
22,059,71480,86000US71480,05000US22059
22,059,71465,86000US71465,05000US22059
23,027,04496,86000US04496,05000US23027
23,027,04987,86000US04987,05000US23027
23,027,04922,86000US04922,05000US23027
23,027,04973,86000US04973,05000US23027
23,027,04949,86000US04949,05000US23027
23,027,04354,86000US04354,05000US23027
23,027,04952,86000US04952,05000US23027
23,027,04915,86000US04915,05000US23027
23,027,04941,86000US04941,05000US23027
23,027,04974,86000US04974,05000US23027
23,027,04981,86000US04981,05000US23027
23,027,04986,86000US04986,05000US23027
23,027,04921,86000US04921,05000US23027
23,027,04988,86000US04988,05000US23027
23,027,04438,86000US04438,05000US23027
23,027,04951,86000US04951,05000US23027
23,027,04848,86000US04848,05000US23027
23,027,04849,86000US04849,05000US23027
24,027,20777,86000US20777,05000US24027
24,027,21029,86000US21029,05000US24027
24,027,21044,86000US21044,05000US24027
24,027,21036,86000US21036,05000US24027
24,027,21737,86000US21737,05000US24027
24,027,21042,86000US21042,05000US24027
24,027,21738,86000US21738,05000US24027
24,027,21794,86000US21794,05000US24027
24,027,21723,86000US21723,05000US24027
24,027,21797,86000US21797,05000US24027
24,027,21104,86000US21104,05000US24027
24,027,20763,86000US20763,05000US24027
24,027,20723,86000US20723,05000US24027
24,027,20794,86000US20794,05000US24027
24,027,21046,86000US21046,05000US24027
24,027,21075,86000US21075,05000US24027
24,027,21045,86000US21045,05000US24027
24,027,21043,86000US21043,05000US24027
24,027,20759,86000US20759,05000US24027
49,035,84118,86000US84118,05000US49035
49,035,84107,86000US84107,05000US49035
49,035,84123,86000US84123,05000US49035
49,035,84117,86000US84117,05000US49035
49,035,84124,86000US84124,05000US49035
49,035,84120,86000US84120,05000US49035
49,035,84128,86000US84128,05000US49035
49,035,84119,86000US84119,05000US49035
49,035,84109,86000US84109,05000US49035
49,035,84106,86000US84106,05000US49035
49,035,84115,86000US84115,05000US49035
49,035,84044,86000US84044,05000US49035
49,035,84105,86000US84105,05000US49035
49,035,84104,86000US84104,05000US49035
49,035,84111,86000US84111,05000US49035
49,035,84101,86000US84101,05000US49035
49,035,84102,86000US84102,05000US49035
49,035,84113,86000US84113,05000US49035
49,035,84112,86000US84112,05000US49035
49,035,84144,86000US84144,05000US49035
49,035,84180,86000US84180,05000US49035
49,035,84108,86000US84108,05000US49035
49,035,84103,86000US84103,05000US49035
49,035,84116,86000US84116,05000US49035
49,035,84065,86000US84065,05000US49035
49,035,84020,86000US84020,05000US49035
49,035,84096,86000US84096,05000US49035
49,035,84095,86000US84095,05000US49035
49,035,84092,86000US84092,05000US49035
49,035,84094,86000US84094,05000US49035
49,035,84070,86000US84070,05000US49035
49,035,84093,86000US84093,05000US49035
49,035,84088,86000US84088,05000US49035
49,035,84006,86000US84006,05000US49035
49,035,84081,86000US84081,05000US49035
49,035,84047,86000US84047,05000US49035
49,035,84084,86000US84084,05000US49035
49,035,84121,86000US84121,05000US49035
09,003,06096,86000US06096,05000US09003
09,003,06026,86000US06026,05000US09003
09,003,06090,86000US06090,05000US09003
09,003,06035,86000US06035,05000US09003
09,003,06065,86000US06065,05000US09003
09,003,06082,86000US06082,05000US09003
09,003,06078,86000US06078,05000US09003
09,003,06093,86000US06093,05000US09003
09,003,06027,86000US06027,05000US09003
09,003,06060,86000US06060,05000US09003
09,003,06091,86000US06091,05000US09003
09,003,06117,86000US06117,05000US09003
09,003,06120,86000US06120,05000US09003
09,003,06001,86000US06001,05000US09003
09,003,06112,86000US06112,05000US09003
09,003,06042,86000US06042,05000US09003
09,003,06020,86000US06020,05000US09003
09,003,06074,86000US06074,05000US09003
09,003,06089,86000US06089,05000US09003
09,003,06002,86000US06002,05000US09003
09,003,06019,86000US06019,05000US09003
09,003,06022,86000US06022,05000US09003
09,003,06095,86000US06095,05000US09003
09,003,06092,86000US06092,05000US09003
09,003,06070,86000US06070,05000US09003
09,003,06016,86000US06016,05000US09003
09,003,06088,86000US06088,05000US09003
09,003,06081,86000US06081,05000US09003
09,003,06010,86000US06010,05000US09003
09,003,06111,86000US06111,05000US09003
09,003,06053,86000US06053,05000US09003
09,003,06109,86000US06109,05000US09003
09,003,06033,86000US06033,05000US09003
09,003,06032,86000US06032,05000US09003
09,003,06110,86000US06110,05000US09003
09,003,06114,86000US06114,05000US09003
09,003,06085,86000US06085,05000US09003
09,003,06106,86000US06106,05000US09003
09,003,06118,86000US06118,05000US09003
09,003,06107,86000US06107,05000US09003
09,003,06013,86000US06013,05000US09003
09,003,06040,86000US06040,05000US09003
09,003,06119,86000US06119,05000US09003
09,003,06160,86000US06160,05000US09003
09,003,06103,86000US06103,05000US09003
09,003,06105,86000US06105,05000US09003
09,003,06108,86000US06108,05000US09003
09,003,06444,86000US06444,05000US09003
09,003,06467,86000US06467,05000US09003
09,003,06479,86000US06479,05000US09003
09,003,06037,86000US06037,05000US09003
09,003,06489,86000US06489,05000US09003
09,003,06023,86000US06023,05000US09003
09,003,06447,86000US06447,05000US09003
09,003,06067,86000US06067,05000US09003
09,003,06052,86000US06052,05000US09003
09,003,06073,86000US06073,05000US09003
09,003,06051,86000US06051,05000US09003
09,003,06062,86000US06062,05000US09003
09,015,06282,86000US06282,05000US09015
09,015,06277,86000US06277,05000US09015
09,015,06281,86000US06281,05000US09015
09,015,06255,86000US06255,05000US09015
09,015,06262,86000US06262,05000US09015
09,015,06234,86000US06234,05000US09015
09,015,06239,86000US06239,05000US09015
09,015,06235,86000US06235,05000US09015
09,015,06263,86000US06263,05000US09015
09,015,06243,86000US06243,05000US09015
09,015,06241,86000US06241,05000US09015
09,015,06259,86000US06259,05000US09015
09,015,06278,86000US06278,05000US09015
09,015,06242,86000US06242,05000US09015
09,015,06260,86000US06260,05000US09015
09,015,06374,86000US06374,05000US09015
09,015,06280,86000US06280,05000US09015
09,015,06264,86000US06264,05000US09015
09,015,06331,86000US06331,05000US09015
09,015,06354,86000US06354,05000US09015
09,015,06226,86000US06226,05000US09015
09,015,06377,86000US06377,05000US09015
09,015,06332,86000US06332,05000US09015
09,015,06256,86000US06256,05000US09015
09,015,06387,86000US06387,05000US09015
09,015,06247,86000US06247,05000US09015
09,015,06373,86000US06373,05000US09015
09,015,06266,86000US06266,05000US09015
12,087,33042,86000US33042,05000US12087
12,087,33043,86000US33043,05000US12087
12,087,33051,86000US33051,05000US12087
12,087,33050,86000US33050,05000US12087
12,087,33001,86000US33001,05000US12087
12,087,33036,86000US33036,05000US12087
12,087,33070,86000US33070,05000US12087
12,087,33040,86000US33040,05000US12087
12,087,33037,86000US33037,05000US12087
39,157,43832,86000US43832,05000US39157
39,157,43837,86000US43837,05000US39157
39,157,44683,86000US44683,05000US39157
39,157,44629,86000US44629,05000US39157
39,157,44682,86000US44682,05000US39157
39,157,43840,86000US43840,05000US39157
39,157,44621,86000US44621,05000US39157
39,157,44653,86000US44653,05000US39157
39,157,44663,86000US44663,05000US39157
39,157,44681,86000US44681,05000US39157
39,157,44622,86000US44622,05000US39157
39,157,44678,86000US44678,05000US39157
39,157,44656,86000US44656,05000US39157
39,157,44680,86000US44680,05000US39157
39,157,44624,86000US44624,05000US39157
39,157,44697,86000US44697,05000US39157
39,157,44612,86000US44612,05000US39157
39,157,44671,86000US44671,05000US39157
36,085,10312,86000US10312,05000US36085
36,085,10308,86000US10308,05000US36085
36,085,10306,86000US10306,05000US36085
36,085,10305,86000US10305,05000US36085
36,085,10314,86000US10314,05000US36085
36,085,10311,86000US10311,05000US36085
36,085,10304,86000US10304,05000US36085
36,085,10301,86000US10301,05000US36085
36,085,10302,86000US10302,05000US36085
36,085,10303,86000US10303,05000US36085
36,085,10310,86000US10310,05000US36085
36,085,10307,86000US10307,05000US36085
36,085,10309,86000US10309,05000US36085
39,071,45133,86000US45133,05000US39071
39,071,45142,86000US45142,05000US39071
39,071,45132,86000US45132,05000US39071
39,071,45135,86000US45135,05000US39071
39,071,45123,86000US45123,05000US39071
39,071,45155,86000US45155,05000US39071
39,071,45172,86000US45172,05000US39071
27,077,56686,86000US56686,05000US27077
27,077,56741,86000US56741,05000US27077
27,077,56711,86000US56711,05000US27077
27,077,56623,86000US56623,05000US27077
16,011,83277,86000US83277,05000US16011
16,011,83262,86000US83262,05000US16011
16,011,83236,86000US83236,05000US16011
16,011,83218,86000US83218,05000US16011
16,011,83221,86000US83221,05000US16011
16,011,83274,86000US83274,05000US16011
16,011,83215,86000US83215,05000US16011
16,011,83210,86000US83210,05000US16011
16,011,83203,86000US83203,05000US16011
72,023,00622,86000US00622,05000US72023
72,023,00623,86000US00623,05000US72023
72,069,00791,86000US00791,05000US72069
72,069,00741,86000US00741,05000US72069
72,077,00777,86000US00777,05000US72077
45,045,29687,86000US29687,05000US45045
45,045,29683,86000US29683,05000US45045
45,045,29690,86000US29690,05000US45045
45,045,29661,86000US29661,05000US45045
45,045,29635,86000US29635,05000US45045
45,045,29356,86000US29356,05000US45045
45,045,29669,86000US29669,05000US45045
45,045,29680,86000US29680,05000US45045
45,045,29673,86000US29673,05000US45045
45,045,29681,86000US29681,05000US45045
45,045,29605,86000US29605,05000US45045
45,045,29662,86000US29662,05000US45045
45,045,29607,86000US29607,05000US45045
45,045,29611,86000US29611,05000US45045
45,045,29601,86000US29601,05000US45045
45,045,29615,86000US29615,05000US45045
45,045,29614,86000US29614,05000US45045
45,045,29650,86000US29650,05000US45045
45,045,29617,86000US29617,05000US45045
45,045,29609,86000US29609,05000US45045
45,045,29613,86000US29613,05000US45045
45,045,29651,86000US29651,05000US45045
46,085,57365,86000US57365,05000US46085
46,085,57569,86000US57569,05000US46085
46,085,57568,86000US57568,05000US46085
46,085,57576,86000US57576,05000US46085
46,085,57544,86000US57544,05000US46085
46,085,57548,86000US57548,05000US46085
55,121,54770,86000US54770,05000US55121
55,121,54758,86000US54758,05000US55121
55,121,54738,86000US54738,05000US55121
55,121,54661,86000US54661,05000US55121
55,121,54630,86000US54630,05000US55121
55,121,54625,86000US54625,05000US55121
55,121,54627,86000US54627,05000US55121
55,121,54612,86000US54612,05000US55121
55,121,54616,86000US54616,05000US55121
55,121,54747,86000US54747,05000US55121
55,121,54773,86000US54773,05000US55121
55,121,54760,86000US54760,05000US55121
06,113,95618,86000US95618,05000US06113
06,113,95694,86000US95694,05000US06113
06,113,95616,86000US95616,05000US06113
06,113,95605,86000US95605,05000US06113
06,113,95691,86000US95691,05000US06113
06,113,95776,86000US95776,05000US06113
06,113,95695,86000US95695,05000US06113
06,113,95653,86000US95653,05000US06113
06,113,95627,86000US95627,05000US06113
06,113,95697,86000US95697,05000US06113
06,113,95606,86000US95606,05000US06113
06,113,95607,86000US95607,05000US06113
06,113,95698,86000US95698,05000US06113
06,113,95637,86000US95637,05000US06113
06,113,95937,86000US95937,05000US06113
06,113,95679,86000US95679,05000US06113
06,113,95612,86000US95612,05000US06113
48,431,76951,86000US76951,05000US48431
48,495,79789,86000US79789,05000US48495
48,495,79745,86000US79745,05000US48495
46,071,57547,86000US57547,05000US46071
46,071,57577,86000US57577,05000US46071
46,071,57750,86000US57750,05000US46071
46,071,57543,86000US57543,05000US46071
49,041,84739,86000US84739,05000US49041
49,041,84701,86000US84701,05000US49041
49,041,84724,86000US84724,05000US49041
49,041,84711,86000US84711,05000US49041
49,041,84730,86000US84730,05000US49041
49,041,84657,86000US84657,05000US49041
49,041,84654,86000US84654,05000US49041
49,041,84620,86000US84620,05000US49041
49,041,84652,86000US84652,05000US49041
49,041,84766,86000US84766,05000US49041
49,041,84744,86000US84744,05000US49041
49,041,84754,86000US84754,05000US49041
51,036,23030,86000US23030,05000US51036
01,023,36919,86000US36919,05000US01023
01,023,36908,86000US36908,05000US01023
01,023,36915,86000US36915,05000US01023
01,023,36913,86000US36913,05000US01023
01,023,36921,86000US36921,05000US01023
01,023,36904,86000US36904,05000US01023
01,023,36910,86000US36910,05000US01023
01,023,36916,86000US36916,05000US01023
01,023,36912,86000US36912,05000US01023
01,023,36922,86000US36922,05000US01023
18,083,47578,86000US47578,05000US18083
18,083,47524,86000US47524,05000US18083
18,083,47557,86000US47557,05000US18083
18,083,47591,86000US47591,05000US18083
18,083,47597,86000US47597,05000US18083
18,083,47516,86000US47516,05000US18083
18,083,47512,86000US47512,05000US18083
18,083,47528,86000US47528,05000US18083
18,083,47561,86000US47561,05000US18083
18,083,47596,86000US47596,05000US18083
18,083,47535,86000US47535,05000US18083
31,047,68863,86000US68863,05000US31047
31,047,68850,86000US68850,05000US31047
31,047,69130,86000US69130,05000US31047
31,047,69171,86000US69171,05000US31047
31,047,68878,86000US68878,05000US31047
31,047,69138,86000US69138,05000US31047
31,047,68834,86000US68834,05000US31047
20,057,67834,86000US67834,05000US20057
20,057,67842,86000US67842,05000US20057
20,057,67801,86000US67801,05000US20057
20,057,67843,86000US67843,05000US20057
20,057,67882,86000US67882,05000US20057
20,057,67876,86000US67876,05000US20057
38,105,58853,86000US58853,05000US38105
38,105,58801,86000US58801,05000US38105
38,105,58843,86000US58843,05000US38105
38,105,58849,86000US58849,05000US38105
38,105,58852,86000US58852,05000US38105
38,105,58856,86000US58856,05000US38105
38,105,58830,86000US58830,05000US38105
38,105,58755,86000US58755,05000US38105
38,017,58027,86000US58027,05000US38017
38,017,58052,86000US58052,05000US38017
38,017,58051,86000US58051,05000US38017
38,017,58047,86000US58047,05000US38017
38,017,58021,86000US58021,05000US38017
38,017,58031,86000US58031,05000US38017
38,017,58104,86000US58104,05000US38017
38,017,58059,86000US58059,05000US38017
38,017,58103,86000US58103,05000US38017
38,017,58078,86000US58078,05000US38017
38,017,58079,86000US58079,05000US38017
38,017,58105,86000US58105,05000US38017
38,017,58011,86000US58011,05000US38017
38,017,58102,86000US58102,05000US38017
38,017,58012,86000US58012,05000US38017
38,017,58071,86000US58071,05000US38017
38,017,58042,86000US58042,05000US38017
38,017,58002,86000US58002,05000US38017
38,017,58007,86000US58007,05000US38017
38,017,58004,86000US58004,05000US38017
38,017,58005,86000US58005,05000US38017
38,017,58006,86000US58006,05000US38017
38,017,58029,86000US58029,05000US38017
38,017,58064,86000US58064,05000US38017
38,017,58036,86000US58036,05000US38017
38,017,58048,86000US58048,05000US38017
17,069,62982,86000US62982,05000US17069
17,069,62919,86000US62919,05000US17069
17,069,62931,86000US62931,05000US17069
31,005,69121,86000US69121,05000US31005
48,163,78017,86000US78017,05000US48163
48,163,78061,86000US78061,05000US48163
48,163,78005,86000US78005,05000US48163
48,163,78057,86000US78057,05000US48163
19,103,52755,86000US52755,05000US19103
19,103,52247,86000US52247,05000US19103
19,103,52235,86000US52235,05000US19103
19,103,52240,86000US52240,05000US19103
19,103,52246,86000US52246,05000US19103
19,103,52242,86000US52242,05000US19103
19,103,52245,86000US52245,05000US19103
19,103,52322,86000US52322,05000US19103
19,103,52241,86000US52241,05000US19103
19,103,52340,86000US52340,05000US19103
19,103,52317,86000US52317,05000US19103
19,103,52333,86000US52333,05000US19103
19,103,52338,86000US52338,05000US19103
20,133,66776,86000US66776,05000US20133
20,133,66740,86000US66740,05000US20133
20,133,66771,86000US66771,05000US20133
20,133,66733,86000US66733,05000US20133
20,133,66720,86000US66720,05000US20133
20,133,66775,86000US66775,05000US20133
21,089,41175,86000US41175,05000US21089
21,089,41174,86000US41174,05000US21089
21,089,41121,86000US41121,05000US21089
21,089,41139,86000US41139,05000US21089
21,089,41169,86000US41169,05000US21089
21,089,41144,86000US41144,05000US21089
21,089,41183,86000US41183,05000US21089
20,107,66767,86000US66767,05000US20107
20,107,66010,86000US66010,05000US20107
20,107,66056,86000US66056,05000US20107
20,107,66075,86000US66075,05000US20107
20,107,66014,86000US66014,05000US20107
20,107,66072,86000US66072,05000US20107
20,107,66040,86000US66040,05000US20107
49,017,84718,86000US84718,05000US49017
49,017,84736,86000US84736,05000US49017
49,017,84764,86000US84764,05000US49017
49,017,84776,86000US84776,05000US49017
49,017,84735,86000US84735,05000US49017
49,017,84726,86000US84726,05000US49017
49,017,84759,86000US84759,05000US49017
49,017,84716,86000US84716,05000US49017
49,017,84712,86000US84712,05000US49017
49,017,84775,86000US84775,05000US49017
32,011,89821,86000US89821,05000US32011
32,011,89822,86000US89822,05000US32011
32,011,89316,86000US89316,05000US32011
31,085,69032,86000US69032,05000US31085
08,095,80734,86000US80734,05000US08095
08,095,80731,86000US80731,05000US08095
08,095,80746,86000US80746,05000US08095
08,095,80721,86000US80721,05000US08095
05,013,71744,86000US71744,05000US05013
05,013,71745,86000US71745,05000US05013
05,013,71711,86000US71711,05000US05013
05,013,71766,86000US71766,05000US05013
02,090,99714,86000US99714,05000US02090
02,090,99702,86000US99702,05000US02090
02,090,99705,86000US99705,05000US02090
02,090,99703,86000US99703,05000US02090
02,090,99775,86000US99775,05000US02090
02,090,99709,86000US99709,05000US02090
02,090,99712,86000US99712,05000US02090
21,101,42406,86000US42406,05000US21101
21,101,42420,86000US42420,05000US21101
21,101,42458,86000US42458,05000US21101
21,101,42451,86000US42451,05000US21101
21,101,42452,86000US42452,05000US21101
28,051,38924,86000US38924,05000US28051
28,051,39079,86000US39079,05000US28051
28,051,39063,86000US39063,05000US28051
28,051,39095,86000US39095,05000US28051
28,051,39169,86000US39169,05000US28051
28,105,39769,86000US39769,05000US28105
28,105,39759,86000US39759,05000US28105
28,105,39762,86000US39762,05000US28105
28,105,39760,86000US39760,05000US28105
72,037,00735,86000US00735,05000US72037
72,047,00783,86000US00783,05000US72047
30,027,59451,86000US59451,05000US30027
30,027,59471,86000US59471,05000US30027
30,027,59430,86000US59430,05000US30027
30,027,59489,86000US59489,05000US30027
30,027,59441,86000US59441,05000US30027
30,027,59464,86000US59464,05000US30027
30,027,59032,86000US59032,05000US30027
30,027,59457,86000US59457,05000US30027
30,027,59424,86000US59424,05000US30027
24,023,21550,86000US21550,05000US24023
24,023,21538,86000US21538,05000US24023
24,023,21523,86000US21523,05000US24023
24,023,21561,86000US21561,05000US24023
24,023,21521,86000US21521,05000US24023
24,023,21541,86000US21541,05000US24023
24,023,21539,86000US21539,05000US24023
24,023,21522,86000US21522,05000US24023
24,023,21520,86000US21520,05000US24023
24,023,21531,86000US21531,05000US24023
24,023,21536,86000US21536,05000US24023
22,119,71039,86000US71039,05000US22119
22,119,71023,86000US71023,05000US22119
22,119,71024,86000US71024,05000US22119
22,119,71073,86000US71073,05000US22119
22,119,71055,86000US71055,05000US22119
22,119,71018,86000US71018,05000US22119
22,119,71071,86000US71071,05000US22119
22,119,71072,86000US71072,05000US22119
22,119,71021,86000US71021,05000US22119
22,119,71075,86000US71075,05000US22119
26,059,49232,86000US49232,05000US26059
26,059,49274,86000US49274,05000US26059
26,059,49266,86000US49266,05000US26059
26,059,49242,86000US49242,05000US26059
26,059,49227,86000US49227,05000US26059
26,059,49250,86000US49250,05000US26059
26,059,49252,86000US49252,05000US26059
26,059,49288,86000US49288,05000US26059
26,059,49271,86000US49271,05000US26059
26,059,49262,86000US49262,05000US26059
26,059,49249,86000US49249,05000US26059
26,059,49282,86000US49282,05000US26059
21,141,42202,86000US42202,05000US21141
21,141,42265,86000US42265,05000US21141
21,141,42276,86000US42276,05000US21141
21,141,42206,86000US42206,05000US21141
21,141,42256,86000US42256,05000US21141
46,033,57773,86000US57773,05000US46033
46,033,57738,86000US57738,05000US46033
46,033,57730,86000US57730,05000US46033
46,033,57744,86000US57744,05000US46033
46,033,57751,86000US57751,05000US46033
33,013,03276,86000US03276,05000US33013
33,013,03287,86000US03287,05000US33013
33,013,03216,86000US03216,05000US33013
33,013,03235,86000US03235,05000US33013
33,013,03231,86000US03231,05000US33013
33,013,03243,86000US03243,05000US33013
33,013,03230,86000US03230,05000US33013
33,013,03275,86000US03275,05000US33013
33,013,03242,86000US03242,05000US33013
33,013,03229,86000US03229,05000US33013
33,013,03234,86000US03234,05000US33013
33,013,03301,86000US03301,05000US33013
33,013,03221,86000US03221,05000US33013
33,013,03258,86000US03258,05000US33013
33,013,03278,86000US03278,05000US33013
33,013,03263,86000US03263,05000US33013
33,013,03303,86000US03303,05000US33013
33,013,03273,86000US03273,05000US33013
33,013,03255,86000US03255,05000US33013
33,013,03307,86000US03307,05000US33013
33,013,03224,86000US03224,05000US33013
33,013,03260,86000US03260,05000US33013
33,013,03268,86000US03268,05000US33013
33,013,03257,86000US03257,05000US33013
33,013,03233,86000US03233,05000US33013
33,013,03106,86000US03106,05000US33013
33,013,03046,86000US03046,05000US33013
33,013,03304,86000US03304,05000US33013
42,133,17370,86000US17370,05000US42133
42,133,17319,86000US17319,05000US42133
42,133,17070,86000US17070,05000US42133
42,133,17408,86000US17408,05000US42133
42,133,17402,86000US17402,05000US42133
42,133,17401,86000US17401,05000US42133
42,133,17317,86000US17317,05000US42133
42,133,17368,86000US17368,05000US42133
42,133,17404,86000US17404,05000US42133
42,133,17406,86000US17406,05000US42133
42,133,17318,86000US17318,05000US42133
42,133,17315,86000US17315,05000US42133
42,133,17347,86000US17347,05000US42133
42,133,17345,86000US17345,05000US42133
42,133,17301,86000US17301,05000US42133
42,133,17364,86000US17364,05000US42133
42,133,17365,86000US17365,05000US42133
42,133,17019,86000US17019,05000US42133
42,133,17339,86000US17339,05000US42133
42,133,17329,86000US17329,05000US42133
42,133,17361,86000US17361,05000US42133
42,133,17363,86000US17363,05000US42133
42,133,17327,86000US17327,05000US42133
42,133,17302,86000US17302,05000US42133
42,133,17311,86000US17311,05000US42133
42,133,17360,86000US17360,05000US42133
42,133,17362,86000US17362,05000US42133
42,133,17322,86000US17322,05000US42133
42,133,17309,86000US17309,05000US42133
42,133,17407,86000US17407,05000US42133
42,133,17313,86000US17313,05000US42133
42,133,17356,86000US17356,05000US42133
42,133,17371,86000US17371,05000US42133
42,133,17403,86000US17403,05000US42133
42,133,17366,86000US17366,05000US42133
42,133,17349,86000US17349,05000US42133
42,133,17321,86000US17321,05000US42133
42,133,17314,86000US17314,05000US42133
42,133,17355,86000US17355,05000US42133
42,133,17352,86000US17352,05000US42133
42,133,17331,86000US17331,05000US42133
37,161,28076,86000US28076,05000US37161
37,161,28019,86000US28019,05000US37161
37,161,28043,86000US28043,05000US37161
37,161,28139,86000US28139,05000US37161
37,161,28160,86000US28160,05000US37161
37,161,28040,86000US28040,05000US37161
37,161,28720,86000US28720,05000US37161
37,161,28746,86000US28746,05000US37161
37,161,28018,86000US28018,05000US37161
37,161,28167,86000US28167,05000US37161
46,005,57384,86000US57384,05000US46005
46,005,57386,86000US57386,05000US46005
46,005,57348,86000US57348,05000US46005
46,005,57322,86000US57322,05000US46005
46,005,57312,86000US57312,05000US46005
